,rank_year,ranks,title,author,no_of_reviews,ratings,price,cover_type,genre
865,2017,74.0,Mindset: The New Psychology of Success,Carol S. Dweck,13911.0,4.6,8.55,Paperback,Non Fiction
866,2017,75.0,Where Is Baby's Belly Button? A Lift-the-Flap Book,Karen Katz,12738.0,4.8,4.98,Board book,Non Fiction
867,2017,76.0,Grant,Ron Chernow,8610.0,4.8,19.95,Hardcover,Non Fiction
868,2017,77.0,,,833.0,4.6,9.45,,unknown
869,2017,78.0,Sapiens: A Brief History of Humankind,Yuval Noah Harari,65787.0,4.6,22.49,Hardcover,Non Fiction
870,2017,79.0,The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing,Benjamin Graham,39269.0,4.7,14.29,Paperback,Non Fiction
871,2017,80.0,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",Dr. Steven R Gundry  MD,14283.0,4.4,13.79,Hardcover,Non Fiction
872,2017,81.0,"The Trials of Apollo Book Two The Dark Prophecy (Trials of Apollo, 2)",Rick Riordan,8856.0,4.8,12.11,Hardcover,Fiction
873,2017,82.0,"Everything, Everything",Nicola Yoon,6977.0,4.7,8.49,Paperback,Fiction
874,2017,83.0,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,25652.0,4.6,12.87,Paperback,Non Fiction
875,2017,84.0,Norse Mythology,Neil Gaiman,16852.0,4.7,15.1,Hardcover,Fiction
876,2017,85.0,Beneath a Scarlet Sky: A Novel,Mark Sullivan,66012.0,4.7,13.46,Paperback,Fiction
877,2017,86.0,Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),Dav Pilkey,17069.0,4.9,1.17,Hardcover,Fiction
878,2017,87.0,Lilac Girls: A Novel (Woolsey-Ferriday),Martha Hall Kelly,14875.0,4.6,10.05,Paperback,Fiction
879,2017,88.0,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",J.K. Rowling,21527.0,4.9,21.99,Hardcover,Fiction
880,2017,89.0,"Magnus Chase and the Gods of Asgard, Book 3 The Ship of the Dead (Magnus Chase and the Gods of Asgard, Book 3) (Magnus Chase and the Gods of Asgard, 3)",Rick Riordan,7021.0,4.8,11.21,Hardcover,Fiction
881,2017,90.0,"Al Franken, Giant of the Senate",Al Franken,3872.0,4.7,12.97,Hardcover,Non Fiction
882,2017,91.0,Principles: Life and Work,Ray Dalio,12018.0,4.6,16.29,Hardcover,Non Fiction
883,2017,92.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,11620.0,4.8,9.87,Paperback,Non Fiction
884,2017,93.0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,28721.0,4.3,6.98,Paperback,Non Fiction
885,2017,94.0,Pokemon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 PokÃ©mon,Scholastic,5158.0,4.7,18.59,Paperback,Fiction
886,2017,95.0,10-Day Green Smoothie Cleanse,JJ Smith,32825.0,4.7,9.05,Paperback,Non Fiction
887,2017,96.0,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,24427.0,4.7,11.88,Hardcover,Non Fiction
888,2017,97.0,Dragons Love Tacos,Adam Rubin,15753.0,4.8,8.95,Hardcover,Fiction
889,2017,98.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,91629.0,4.9,38.86,Paperback,Fiction
890,2017,99.0,Killing England: The Brutal Struggle for American Independence (Bill O'Reilly's Killing Series),Bill O'Reilly,5682.0,4.8,15.7,Hardcover,Non Fiction
891,2017,100.0,"Rosie Revere, Engineer (The Questioneers)",Andrea Beaty,6386.0,4.9,12.18,Hardcover,Non Fiction
892,2018,1.0,Becoming,Michelle Obama,123276.0,4.8,16.5,Hardcover,Non Fiction
893,2018,2.0,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Rachel Hollis,27338.0,4.6,11.51,Hardcover,Non Fiction
894,2018,3.0,The Wonky Donkey,Craig Smith,74725.0,4.8,5.28,Paperback,Fiction
895,2018,4.0,Fire and Fury: Inside the Trump White House,Michael Wolff,17292.0,4.2,9.29,Hardcover,Non Fiction
896,2018,5.0,Fear: Trump in the White House,Bob Woodward,10319.0,4.5,27.59,Hardcover,Non Fiction
897,2018,6.0,"Last Week Tonight with John Oliver Presents A Day in the Life of Marlon Bundo (Better Bundo Book, LGBT Childrenâ€™s Book)",Jill Twiss,15015.0,4.9,16.99,Hardcover,Fiction
898,2018,7.0,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,58074.0,4.8,18.14,Hardcover,Non Fiction
899,2018,8.0,Magnolia Table,Joanna Gaines,32326.0,4.8,16.59,Hardcover,Non Fiction
900,2018,9.0,Whose Boat Is This Boat?: Comments That Don't Help in the Aftermath of a Hurricane,The Staff of The Late Show with Stephen Colbert,9935.0,4.6,13.49,Hardcover,Non Fiction
901,2018,10.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,80328.0,4.6,14.35,Hardcover,Non Fiction
902,2018,11.0,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,8326.0,4.7,6.15,Hardcover,Non Fiction
903,2018,12.0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,28721.0,4.3,6.98,Paperback,Non Fiction
904,2018,13.0,Diary of a Wimpy Kid #13: Meltdown,Jeff Kinney,20281.0,4.8,11.63,Hardcover,Fiction
905,2018,14.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,69866.0,4.8,7.57,Paperback,Non Fiction
906,2018,15.0,First 100 Words: A Padded Board Book,Roger Priddy,35236.0,4.7,4.78,Board book,Non Fiction
907,2018,16.0,Dog Man: Lord of the Fleas: From the Creator of Captain Underpants (Dog Man #5),Dav Pilkey,15744.0,4.9,9.17,Hardcover,Fiction
908,2018,17.0,Educated: A Memoir,Tara Westover,69406.0,4.7,13.0,Hardcover,Non Fiction
909,2018,18.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,35414.0,4.7,8.45,Paperback,Non Fiction
910,2018,19.0,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",Dr. Steven R Gundry  MD,14283.0,4.4,13.79,Hardcover,Non Fiction
911,2018,20.0,Giraffes Can't Dance,Giles Andreae,28447.0,4.8,6.9,Board book,Fiction
912,2018,21.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,45713.0,4.9,22.95,Hardcover,Non Fiction
913,2018,22.0,Homebody: A Guide to Creating Spaces You Never Want to Leave,Joanna Gaines,10966.0,4.8,20.79,Hardcover,Non Fiction
914,2018,23.0,The Very Hungry Caterpillar,Eric Carle,54008.0,4.9,4.93,Board book,Fiction
915,2018,24.0,Crazy Rich Asians (Crazy Rich Asians Trilogy),Kevin Kwan,11395.0,4.4,7.89,Paperback,Fiction
916,2018,25.0,The Hate U Give,Angie Thomas,25140.0,4.8,10.4,Hardcover,Fiction
917,2018,26.0,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,12578.0,4.4,8.97,Paperback,Non Fiction
918,2018,27.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,86676.0,4.7,7.74,Paperback,Non Fiction
919,2018,28.0,The Wonderful Things You Will Be,Emily Winfield Martin,25148.0,4.9,8.55,Hardcover,Fiction
920,2018,29.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,28308.0,4.7,5.72,Board book,Non Fiction
921,2018,30.0,The Pout-Pout Fish,Deborah Diesen,23576.0,4.9,4.98,Board book,Fiction
922,2018,31.0,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Paper Peony Press,20363.0,4.5,6.99,Paperback,Non Fiction
923,2018,32.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,12674.0,4.5,24.29,Paperback,Non Fiction
924,2018,33.0,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,26369.0,4.8,5.0,Board book,Fiction
925,2018,34.0,"Oh, the Places You'll Go!",Dr. Seuss,42848.0,4.9,8.48,Hardcover,Fiction
926,2018,35.0,Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),Dav Pilkey,15853.0,4.9,9.99,Hardcover,Fiction
927,2018,36.0,Goodnight Moon,Margaret Wise Brown,24815.0,4.9,5.36,Board book,Fiction
928,2018,37.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,20620.0,4.8,16.65,Hardcover,Non Fiction
929,2018,38.0,A Wrinkle in Time (Time Quintet),Madeleine L'Engle,12524.0,4.6,8.49,Paperback,Fiction
930,2018,39.0,How to Win Friends & Influence People,Dale Carnegie,79094.0,4.7,10.5,Paperback,Non Fiction
931,2018,40.0,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Dav Pilkey,18456.0,4.9,9.99,Hardcover,Fiction
932,2018,41.0,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,Jennifer Smith,13295.0,4.4,8.7,Paperback,Non Fiction
933,2018,42.0,Milk and Honey,Rupi Kaur,46407.0,4.7,7.38,Paperback,Non Fiction
934,2018,43.0,Little Fires Everywhere,Celeste Ng,56899.0,4.5,12.75,Hardcover,Fiction
935,2018,44.0,Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.),Anthony Bourdain,7513.0,4.8,8.99,Paperback,Non Fiction
936,2018,45.0,The President Is Missing: A Novel,James Patterson,23987.0,4.4,14.75,Hardcover,Fiction
937,2018,46.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,66846.0,4.8,5.99,Paperback,Non Fiction
938,2018,47.0,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free (The Plant Paradox, 2)",Dr. Steven R Gundry  MD,8375.0,4.4,20.49,Hardcover,Non Fiction
939,2018,48.0,Ready Player One: A Novel,Ernest Cline,45965.0,4.7,11.0,Paperback,Fiction
940,2018,49.0,Fahrenheit 451,Ray Bradbury,34955.0,4.6,8.29,Paperback,Fiction
941,2018,50.0,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,6919.0,4.8,12.5,Hardcover,Non Fiction
942,2018,51.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,94750.0,4.7,13.29,Paperback,Fiction
943,2018,52.0,Wonder,R. J. Palacio,35698.0,4.8,9.67,Hardcover,Fiction
944,2018,53.0,To Kill a Mockingbird,Harper Lee,68842.0,4.8,7.19,Paperback,Fiction
945,2018,54.0,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,15544.0,4.6,14.68,Hardcover,Non Fiction
946,2018,55.0,Everybody Always: Becoming Love in a World Full of Setbacks and Difficult People,Bob Goff,6586.0,4.8,11.29,Paperback,Non Fiction
947,2018,56.0,Before We Were Yours: A Novel,Lisa Wingate,41193.0,4.7,12.63,Hardcover,Fiction
948,2018,57.0,The Reckoning: A Novel,John Grisham,21594.0,4.2,15.4,Hardcover,Fiction
949,2018,58.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,47194.0,4.9,4.55,Board book,Fiction
950,2018,59.0,Beneath a Scarlet Sky: A Novel,Mark Sullivan,66012.0,4.7,13.46,Paperback,Fiction
951,2018,60.0,What to Expect When You're Expecting,Heidi Murkoff,29389.0,4.8,12.7,Paperback,Non Fiction
952,2018,61.0,Principles: Life and Work,Ray Dalio,12018.0,4.6,16.29,Hardcover,Non Fiction
953,2018,62.0,Astrophysics for People in a Hurry,Neil deGrasse Tyson,20795.0,4.7,9.49,Hardcover,Non Fiction
954,2018,63.0,Laugh-Out-Loud Jokes for Kids,Rob Elliott,10751.0,4.6,4.99,Paperback,Non Fiction
955,2018,64.0,"Medical Medium Liver Rescue: Answers to Eczema, Psoriasis, Diabetes, Strep, Acne, Gout, Bloating, Gallstones, Adrenal Stress, Fatigue, Fatty Liver, Weight Issues, SIBO & Autoimmune Disease",Anthony William,10982.0,4.7,21.99,Hardcover,Non Fiction
956,2018,65.0,The Official SAT Study Guide,The College Board,2345.0,4.5,12.97,Paperback,Non Fiction
957,2018,66.0,Calm the F*ck Down: An Irreverent Adult Coloring Book,Sasha O'Hara,21068.0,4.6,4.99,Paperback,Non Fiction
958,2018,67.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",Valorie Schaefer,24552.0,4.8,9.48,Paperback,Non Fiction
959,2018,68.0,The Outsider: A Novel,Stephen King,25395.0,4.6,14.89,Hardcover,Fiction
960,2018,69.0,Where the Crawdads Sing,Delia Owens,344811.0,4.8,12.39,Hardcover,Fiction
961,2018,70.0,D&D Dungeon Master's Guide (Dungeons & Dragons Core Rulebook),Wizards RPG,26151.0,4.9,27.97,Hardcover,Fiction
962,2018,71.0,Sapiens: A Brief History of Humankind,Yuval Harari,65838.0,4.6,15.5,Paperback,Non Fiction
963,2018,72.0,Love You Forever,Robert Munsch,53161.0,4.9,4.98,Paperback,Fiction
964,2018,73.0,Dragons Love Tacos,Adam Rubin,15753.0,4.8,8.95,Hardcover,Fiction
965,2018,74.0,The Woman in the Window: A Novel,A. J. Finn,38250.0,4.4,14.18,Hardcover,Fiction
966,2018,75.0,D&D Monster Manual (Dungeons & Dragons Core Rulebook),Wizards RPG,22559.0,4.9,26.9,Hardcover,Fiction
967,2018,76.0,Simply Keto: A Practical Approach to Health & Weight Loss with 100+ Easy Low-Carb Recipes,Suzanne Ryan,9484.0,4.6,15.9,Paperback,Non Fiction
968,2018,77.0,StrengthsFinder 2.0,Gallup,7082.0,4.1,18.29,Hardcover,Non Fiction
969,2018,78.0,Extreme Ownership: How U.S. Navy SEALs Lead and Win (New Edition),Jocko Willink,26082.0,4.8,14.49,Hardcover,Non Fiction
970,2018,79.0,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,4750.0,4.8,14.35,Hardcover,Non Fiction
971,2018,80.0,How to Draw 101 Animals (1),Dan Green,24653.0,4.7,4.99,Paperback,Non Fiction
972,2018,81.0,The Sun and Her Flowers,Rupi Kaur,16958.0,4.8,9.0,Paperback,Non Fiction
973,2018,82.0,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,28111.0,4.5,8.32,Hardcover,Non Fiction
974,2018,83.0,"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet",Jen Fisch,15796.0,4.4,8.94,Paperback,Non Fiction
975,2018,84.0,Where Do Diggers Sleep at Night? (Where Do...Series),Brianna Caplan Sayres,13755.0,4.8,7.0,Board book,Fiction
976,2018,85.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,9187.0,4.7,17.99,Paperback,Non Fiction
977,2018,86.0,"Whiskey in a Teacup: What Growing Up in the South Taught Me About Life, Love, and Baking Biscuits",Reese Witherspoon,4743.0,4.7,15.74,Hardcover,Non Fiction
978,2018,87.0,Man's Search for Meaning (OLD EDITION/OUT OF PRINT),Viktor E. Frankl,53306.0,4.7,18.5,Paperback,Non Fiction
979,2018,88.0,The Great Alone: A Novel,Kristin Hannah,44690.0,4.7,14.4,Hardcover,Fiction
980,2018,89.0,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,24427.0,4.7,11.88,Hardcover,Non Fiction
981,2018,90.0,Cravings: Hungry for More: A Cookbook,Chrissy Teigen,6748.0,4.8,14.42,Hardcover,Non Fiction
982,2018,91.0,The Handmaid's Tale,Margaret Atwood,60681.0,4.4,14.35,Paperback,Fiction
983,2018,92.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,29674.0,4.7,6.92,Paperback,Non Fiction
984,2018,93.0,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,18656.0,4.5,6.79,Paperback,Fiction
985,2018,94.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,55928.0,4.8,11.4,Paperback,Non Fiction
986,2018,95.0,"Gmorning, Gnight!: Little Pep Talks for Me & You",Lin-Manuel Miranda,4789.0,4.8,10.99,Hardcover,Non Fiction
987,2018,96.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,94095.0,4.7,8.99,Mass Market Paperback,Non Fiction
988,2018,97.0,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Admiral William H. McRaven,29897.0,4.7,11.58,Hardcover,Non Fiction
989,2018,98.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,91629.0,4.9,38.86,Paperback,Fiction
990,2018,99.0,Xanathar's Guide to Everything (Dungeons & Dragons),Dungeons & Dragons,20036.0,4.9,32.99,Hardcover,Fiction
991,2019,1.0,Where the Crawdads Sing,Delia Owens,344811.0,4.8,12.39,Hardcover,Fiction
992,2019,2.0,Becoming,Michelle Obama,123276.0,4.8,16.5,Hardcover,Non Fiction
993,2019,3.0,Educated: A Memoir,Tara Westover,69406.0,4.7,13.0,Hardcover,Non Fiction
994,2019,4.0,Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),Dav Pilkey,23639.0,4.9,6.43,Hardcover,Fiction
995,2019,5.0,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Rachel Hollis,27338.0,4.6,11.51,Hardcover,Non Fiction
996,2019,6.0,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),Dav Pilkey,27986.0,4.9,7.76,Hardcover,Fiction
997,2019,7.0,Wrecking Ball (Diary of a Wimpy Kid Book 14),Jeff Kinney,18630.0,4.9,8.96,Hardcover,Fiction
998,2019,8.0,The Wonderful Things You Will Be,Emily Winfield Martin,25148.0,4.9,8.55,Hardcover,Fiction
999,2019,9.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,66846.0,4.8,5.99,Paperback,Non Fiction
1000,2019,10.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,69866.0,4.8,7.57,Paperback,Non Fiction
1001,2019,11.0,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,14255.0,4.6,9.98,Hardcover,Non Fiction
1002,2019,12.0,The Wonky Donkey,Craig Smith,74725.0,4.8,5.28,Paperback,Fiction
1003,2019,13.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,80328.0,4.6,14.35,Hardcover,Non Fiction
1004,2019,14.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,28840.0,4.6,5.99,Paperback,Non Fiction
1005,2019,15.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,20620.0,4.8,16.65,Hardcover,Non Fiction
1006,2019,16.0,The Very Hungry Caterpillar,Eric Carle,54008.0,4.9,4.93,Board book,Fiction
1007,2019,17.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)",Adir Levy,22169.0,4.8,11.89,Hardcover,Fiction
1008,2019,18.0,It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,Lysa TerKeurst,17297.0,4.8,23.55,Hardcover,Non Fiction
1009,2019,19.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,32091.0,4.8,6.99,Paperback,Non Fiction
1010,2019,20.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,86676.0,4.7,7.74,Paperback,Non Fiction
1011,2019,21.0,Unfreedom of the Press,Mark R. Levin,9263.0,4.9,12.99,Hardcover,Non Fiction
1012,2019,22.0,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Dav Pilkey,18456.0,4.9,9.99,Hardcover,Fiction
1013,2019,23.0,Giraffes Can't Dance,Giles Andreae,28447.0,4.8,6.9,Board book,Fiction
1014,2019,24.0,If Animals Kissed Good Night,Ann Whitford Paul,69538.0,4.8,4.14,Board book,Fiction
1015,2019,25.0,"Oh, the Places You'll Go!",Dr. Seuss,42848.0,4.9,8.48,Hardcover,Fiction
1016,2019,26.0,Howard Stern Comes Again,Howard Stern,7960.0,4.5,17.51,Hardcover,Non Fiction
1017,2019,27.0,Guts: A Graphic Novel,Raina Telgemeier,13983.0,4.8,5.9,Paperback,Non Fiction
1018,2019,28.0,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,28111.0,4.5,8.32,Hardcover,Non Fiction
1019,2019,29.0,"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book 4) (Illustrated edition) (4)",J. K. Rowling,24882.0,4.9,21.52,Hardcover,Fiction
1020,2019,30.0,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Amy Shields,17839.0,4.8,8.72,Hardcover,Non Fiction
1021,2019,31.0,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,Jennifer Smith,13295.0,4.4,8.7,Paperback,Non Fiction
1022,2019,32.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,55928.0,4.8,11.4,Paperback,Non Fiction
1023,2019,33.0,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Pretty Simple Press,27801.0,4.6,6.99,Paperback,Non Fiction
1024,2019,34.0,Goodnight Moon,Margaret Wise Brown,24815.0,4.9,5.36,Board book,Fiction
1025,2019,35.0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,28721.0,4.3,6.98,Paperback,Non Fiction
1026,2019,36.0,Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Silly Bear,20061.0,4.8,4.99,Paperback,Non Fiction
1027,2019,37.0,Strange Planet (Strange Planet Series),Nathan W. Pyle,16341.0,4.9,9.25,Hardcover,Fiction
1028,2019,38.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,45713.0,4.9,22.95,Hardcover,Fiction
1029,2019,39.0,The Silent Patient,Alex Michaelides,135163.0,4.5,12.99,Hardcover,Fiction
1030,2019,40.0,"5,000 Awesome Facts (About Everything!)",National Kids,19088.0,4.8,11.97,Hardcover,Non Fiction
1031,2019,41.0,To Kill a Mockingbird,Harper Lee,68842.0,4.8,7.19,Paperback,Fiction
1032,2019,42.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,35414.0,4.7,8.45,Paperback,Non Fiction
1033,2019,43.0,"National Geographic Kids Why?: Over 1,111 Answers to Everything",Crispin Boyer,12922.0,4.8,12.98,Hardcover,Non Fiction
1034,2019,44.0,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,60784.0,4.8,20.35,Hardcover,Non Fiction
1035,2019,45.0,The Guardians: A Novel,John Grisham,35843.0,4.5,13.73,Hardcover,Fiction
1036,2019,46.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,28308.0,4.7,5.72,Board book,Non Fiction
1037,2019,47.0,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,24427.0,4.7,11.88,Hardcover,Non Fiction
1038,2019,48.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,47194.0,4.9,4.55,Board book,Fiction
1039,2019,49.0,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Dinah Bucholz,30623.0,4.7,9.99,Hardcover,Fiction
1040,2019,50.0,The Mueller Report,The Washington Post,4086.0,4.5,9.63,Paperback,Non Fiction
1041,2019,51.0,Zen as F*ck (Zen as F*ck Journals),Monica Sweeney,23862.0,4.7,13.49,Paperback,Non Fiction
1042,2019,52.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,94095.0,4.7,8.99,Mass Market Paperback,Non Fiction
1043,2019,53.0,The Institute: A Novel,Stephen King,33465.0,4.7,14.67,Hardcover,Fiction
1044,2019,54.0,The Testaments: The Sequel to The Handmaid's Tale,Margaret Atwood,30465.0,4.6,14.99,Hardcover,Fiction
1045,2019,55.0,Super Deluxe Essential Handbook (PokÃ©mon): The Need-to-Know Stats and Facts on Over 800 Characters,Scholastic,20986.0,4.8,17.07,Paperback,Non Fiction
1046,2019,56.0,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Paper Peony Press,20363.0,4.5,6.99,Paperback,Non Fiction
1047,2019,57.0,"Carson Dellosa First Words Flash Cards, High Frequency Vocabulary Words and Picture for Preschool and Kindergarten, Sight Word Game for Toddlers Ages 4+ (54 Cards) Cards",Brighter Child,49404.0,4.8,2.99,Cards,Non Fiction
1048,2019,58.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,84079.0,4.8,11.98,Hardcover,Non Fiction
1049,2019,59.0,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Admiral William H. McRaven,29897.0,4.7,11.58,Hardcover,Non Fiction
1050,2019,60.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,29674.0,4.7,6.92,Paperback,Non Fiction
1051,2019,61.0,Sapiens: A Brief History of Humankind,Yuval Harari,29698.0,4.6,15.5,Paperback,Non Fiction
1052,2019,62.0,What to Expect When You're Expecting,Heidi Murkoff,29389.0,4.8,12.7,Paperback,Non Fiction
1053,2019,63.0,Where the Crawdads Sing,Delia Owens,344811.0,4.8,13.99,Paperback,Fiction
1054,2019,64.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,11620.0,4.8,9.87,Paperback,Non Fiction
1055,2019,65.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,94750.0,4.7,13.29,Paperback,Fiction
1056,2019,66.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,12674.0,4.5,24.29,Paperback,Non Fiction
1057,2019,67.0,The Pout-Pout Fish,Deborah Diesen,23576.0,4.9,4.98,Board book,Fiction
1058,2019,68.0,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,15461.0,4.5,13.38,Hardcover,Non Fiction
1059,2019,69.0,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,26396.0,4.8,5.0,Board book,Fiction
1060,2019,70.0,The Overstory: A Novel,Richard Powers,16428.0,4.4,14.29,Paperback,Fiction
1061,2019,71.0,Fahrenheit 451,Ray Bradbury,34955.0,4.6,8.29,Paperback,Fiction
1062,2019,72.0,StrengthsFinder 2.0,Gallup,7082.0,4.1,18.29,Hardcover,Non Fiction
